year,team,wins,losses,remove,url
1988,Los Angeles Dodgers,94,67,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Milwaukee Brewers,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Minnesota Twins,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Montreal Expos,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,New York Mets,100,60,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,New York Yankees,85,76,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Oakland Athletics,104,58,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Philadelphia Phillies,65,96,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Pittsburgh Pirates,85,75,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,San Diego Padres,83,78,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,San Francisco Giants,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Seattle Mariners,68,93,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,St. Louis Cardinals,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Texas Rangers,70,91,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Toronto Blue Jays,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1989,Atlanta Braves,63,97,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Baltimore Orioles,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Boston Red Sox,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,California Angels,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Chicago Cubs,93,69,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Chicago White Sox,69,92,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Cincinnati Reds,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Cleveland Indians,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Detroit Tigers,59,103,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Houston Astros,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Kansas City Royals,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Los Angeles Dodgers,77,83,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Milwaukee Brewers,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Minnesota Twins,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Montreal Expos,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,New York Mets,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,New York Yankees,74,87,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Oakland Athletics,99,63,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Philadelphia Phillies,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Pittsburgh Pirates,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,San Diego Padres,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,San Francisco Giants,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Seattle Mariners,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,St. Louis Cardinals,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Texas Rangers,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1989,Toronto Blue Jays,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/134/1989-Topps
1990,Atlanta Braves,65,97,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Baltimore Orioles,76,85,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Boston Red Sox,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,California Angels,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Chicago Cubs,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Chicago White Sox,94,68,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Cincinnati Reds,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Cleveland Indians,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Detroit Tigers,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Houston Astros,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Kansas City Royals,75,86,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Los Angeles Dodgers,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Milwaukee Brewers,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Minnesota Twins,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Montreal Expos,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,New York Mets,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,New York Yankees,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Oakland Athletics,103,59,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Philadelphia Phillies,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Pittsburgh Pirates,95,67,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,San Diego Padres,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,San Francisco Giants,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Seattle Mariners,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,St. Louis Cardinals,70,92,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Texas Rangers,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1990,Toronto Blue Jays,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/147/1990-Topps
1991,Atlanta Braves,94,68,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Baltimore Orioles,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Boston Red Sox,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,California Angels,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Chicago Cubs,77,83,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Chicago White Sox,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Cincinnati Reds,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Cleveland Indians,57,105,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Detroit Tigers,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Houston Astros,65,97,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Kansas City Royals,82,80,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Los Angeles Dodgers,93,69,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Milwaukee Brewers,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Minnesota Twins,95,67,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Montreal Expos,71,90,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,New York Mets,77,84,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,New York Yankees,71,91,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Oakland Athletics,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Philadelphia Phillies,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Pittsburgh Pirates,98,64,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,San Diego Padres,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,San Francisco Giants,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Seattle Mariners,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,St. Louis Cardinals,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Texas Rangers,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1991,Toronto Blue Jays,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/167/1991-Topps
1992,Atlanta Braves,98,64,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Baltimore Orioles,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Boston Red Sox,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Brooklyn Dodgers,,,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,California Angels,72,90,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Chicago Cubs,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Chicago White Sox,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Cincinnati Reds,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Cleveland Indians,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Detroit Tigers,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Houston Astros,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Kansas City Royals,72,90,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Los Angeles Dodgers,63,99,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Milwaukee Braves,,,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Milwaukee Brewers,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Minnesota Twins,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Montreal Expos,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,New York Mets,72,90,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,New York Yankees,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Oakland Athletics,96,66,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Philadelphia Phillies,70,92,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Pittsburgh Pirates,96,66,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,San Diego Padres,82,80,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,San Francisco Giants,72,90,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Seattle Mariners,64,98,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,St. Louis Cardinals,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Texas Rangers,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1992,Toronto Blue Jays,96,66,,https://www.tcdb.com/ViewTeams.cfm/sid/212/1992-Topps
1993,Atlanta Braves,104,58,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Baltimore Orioles,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Boston Red Sox,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,California Angels,71,91,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Chicago Cubs,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Chicago White Sox,94,68,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Cincinnati Reds,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Cleveland Indians,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Colorado Rockies,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Detroit Tigers,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Florida Marlins,64,98,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Houston Astros,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Kansas City Royals,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Los Angeles Dodgers,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Milwaukee Brewers,69,93,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Minnesota Twins,71,91,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Montreal Expos,94,68,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,New York Mets,59,103,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,New York Yankees,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Oakland Athletics,68,94,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Philadelphia Phillies,97,65,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Pittsburgh Pirates,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,San Diego Padres,61,101,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,San Francisco Giants,103,59,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Seattle Mariners,82,80,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,St. Louis Cardinals,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Texas Rangers,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1993,Toronto Blue Jays,95,67,,https://www.tcdb.com/ViewTeams.cfm/sid/291/1993-Topps
1994,Atlanta Braves,68,46,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Baltimore Orioles,63,49,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Boston Red Sox,54,61,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,California Angels,47,68,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Chicago Cubs,49,64,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Chicago White Sox,67,46,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Cincinnati Reds,66,48,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Cleveland Indians,66,47,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Colorado Rockies,53,64,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Detroit Tigers,53,62,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Florida Marlins,51,64,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Houston Astros,66,49,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Kansas City Royals,64,51,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Los Angeles Dodgers,58,56,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Milwaukee Brewers,53,62,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Minnesota Twins,53,60,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Montreal Expos,74,40,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,New York Mets,55,58,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,New York Yankees,70,43,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Oakland Athletics,51,63,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Philadelphia Phillies,54,61,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Pittsburgh Pirates,53,61,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,San Diego Padres,47,70,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,San Francisco Giants,55,60,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Seattle Mariners,49,63,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,St. Louis Cardinals,53,61,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Texas Rangers,52,62,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1994,Toronto Blue Jays,55,60,,https://www.tcdb.com/ViewTeams.cfm/sid/426/1994-Topps
1995,Atlanta Braves,90,54,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Baltimore Orioles,71,73,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Boston Red Sox,86,58,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,California Angels,78,67,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Chicago Cubs,73,71,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Chicago White Sox,68,76,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Cincinnati Reds,85,59,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Cleveland Indians,100,44,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Colorado Rockies,77,67,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Detroit Tigers,60,84,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Florida Marlins,67,76,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Houston Astros,76,68,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Kansas City Royals,70,74,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Los Angeles Dodgers,78,66,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Milwaukee Brewers,65,79,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Minnesota Twins,56,88,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Montreal Expos,66,78,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,New York Mets,69,75,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,New York Yankees,79,65,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Oakland Athletics,67,77,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Philadelphia Phillies,69,75,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Pittsburgh Pirates,58,86,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,San Diego Padres,70,74,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,San Francisco Giants,67,77,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Seattle Mariners,79,66,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,St. Louis Cardinals,62,81,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Texas Rangers,74,70,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1995,Toronto Blue Jays,56,88,,https://www.tcdb.com/ViewTeams.cfm/sid/594/1995-Topps
1996,Atlanta Braves,96,66,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Baltimore Orioles,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Boston Red Sox,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,California Angels,70,91,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Chicago Cubs,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Chicago White Sox,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Cincinnati Reds,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Cleveland Indians,99,62,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Colorado Rockies,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Detroit Tigers,53,109,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Florida Marlins,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Houston Astros,82,80,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Kansas City Royals,75,86,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Los Angeles Dodgers,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Milwaukee Brewers,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Minnesota Twins,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Montreal Expos,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,New York Mets,71,91,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,New York Yankees,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Oakland Athletics,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Philadelphia Phillies,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Pittsburgh Pirates,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,San Diego Padres,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,San Francisco Giants,68,94,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Seattle Mariners,85,76,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,St. Louis Cardinals,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Texas Rangers,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,Toronto Blue Jays,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1997,Arizona Diamondbacks,,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Atlanta Braves,101,61,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Baltimore Orioles,98,64,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Boston Red Sox,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Brooklyn Dodgers,,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,California Angels,,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Chicago Cubs,68,94,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Chicago White Sox,80,81,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Cincinnati Reds,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Cleveland Indians,86,75,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Colorado Rockies,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Detroit Tigers,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Florida Marlins,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Houston Astros,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Kansas City Royals,67,94,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Los Angeles Dodgers,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Milwaukee Braves,,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Milwaukee Brewers,78,83,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Minnesota Twins,68,94,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Montreal Expos,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,New York Giants,,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,New York Mets,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,New York Yankees,96,66,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Oakland Athletics,65,97,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Philadelphia Phillies,68,94,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Pittsburgh Pirates,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,San Diego Padres,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,San Francisco Giants,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Seattle Mariners,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,St. Louis Cardinals,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Tampa Bay Devil Rays,,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Texas Rangers,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,Toronto Blue Jays,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1998,Anaheim Angels,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Arizona Diamondbacks,65,97,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Atlanta Braves,106,56,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Baltimore Orioles,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Boston Red Sox,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Chicago Cubs,90,73,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,Chicago White Sox,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
