year,league,team,wins,losses,number,name,set_url
1996,NL,Florida Marlins,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,AL,Milwaukee Brewers,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,AL,Minnesota Twins,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,AL,Oakland Athletics,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,NL,Chicago Cubs,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,AL,Kansas City Royals,75,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,AL,Toronto Blue Jays,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,NL,Pittsburgh Pirates,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,NL,New York Mets,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,AL,California Angels,70,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,NL,San Francisco Giants,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,NL,Philadelphia Phillies,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1996,AL,Detroit Tigers,53,109,,,https://www.tcdb.com/ViewTeams.cfm/sid/803/1996-Topps
1997,NL,Atlanta Braves,101,61,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Baltimore Orioles,98,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,New York Yankees,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Florida Marlins,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,San Francisco Giants,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Seattle Mariners,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Los Angeles Dodgers,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,New York Mets,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Cleveland Indians,86,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,,California Angels,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,,California Angels,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Houston Astros,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Colorado Rockies,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Chicago White Sox,80,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Detroit Tigers,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Pittsburgh Pirates,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Boston Red Sox,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Milwaukee Brewers,78,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Montreal Expos,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Texas Rangers,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Cincinnati Reds,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,San Diego Padres,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Toronto Blue Jays,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,St. Louis Cardinals,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Chicago Cubs,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Minnesota Twins,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,NL,Philadelphia Phillies,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Kansas City Royals,67,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1997,AL,Oakland Athletics,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1048/1997-Topps
1998,AL,New York Yankees,114,48,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Atlanta Braves,106,56,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Houston Astros,102,60,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,San Diego Padres,98,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Boston Red Sox,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Chicago Cubs,90,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Cleveland Indians,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,San Francisco Giants,89,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,New York Mets,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Texas Rangers,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Toronto Blue Jays,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Anaheim Angels,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Los Angeles Dodgers,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,St. Louis Cardinals,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Chicago White Sox,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Baltimore Orioles,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Cincinnati Reds,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Colorado Rockies,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Seattle Mariners,76,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Philadelphia Phillies,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Milwaukee Brewers,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Oakland Athletics,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Kansas City Royals,72,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Minnesota Twins,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Pittsburgh Pirates,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Arizona Diamondbacks,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Detroit Tigers,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Montreal Expos,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,AL,Tampa Bay Devil Rays,63,99,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1998,NL,Florida Marlins,54,108,,,https://www.tcdb.com/ViewTeams.cfm/sid/1238/1998-Topps
1999,NL,Atlanta Braves,103,59,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Arizona Diamondbacks,100,62,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,New York Yankees,98,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Cleveland Indians,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Houston Astros,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,New York Mets,97,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Cincinnati Reds,96,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Texas Rangers,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Boston Red Sox,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Oakland Athletics,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,San Francisco Giants,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Toronto Blue Jays,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Seattle Mariners,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Baltimore Orioles,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Pittsburgh Pirates,78,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Los Angeles Dodgers,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Philadelphia Phillies,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Chicago White Sox,75,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,St. Louis Cardinals,75,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Milwaukee Brewers,74,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,San Diego Padres,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Colorado Rockies,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Anaheim Angels,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Detroit Tigers,69,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Tampa Bay Devil Rays,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Montreal Expos,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Chicago Cubs,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,NL,Florida Marlins,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Kansas City Royals,64,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
1999,AL,Minnesota Twins,63,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1340/1999-Topps
2000,NL,San Francisco Giants,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Atlanta Braves,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Chicago White Sox,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,St. Louis Cardinals,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,New York Mets,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Oakland Athletics,91,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Seattle Mariners,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Cleveland Indians,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,New York Yankees,87,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Los Angeles Dodgers,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Arizona Diamondbacks,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Boston Red Sox,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Cincinnati Reds,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Toronto Blue Jays,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Anaheim Angels,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Colorado Rockies,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Detroit Tigers,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Florida Marlins,79,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Kansas City Royals,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,San Diego Padres,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Baltimore Orioles,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Milwaukee Brewers,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Houston Astros,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Texas Rangers,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Minnesota Twins,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Pittsburgh Pirates,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,AL,Tampa Bay Devil Rays,69,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Montreal Expos,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Chicago Cubs,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2000,NL,Philadelphia Phillies,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1411/2000-Topps
2001,AL,Seattle Mariners,116,46,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Oakland Athletics,102,60,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,New York Yankees,95,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Houston Astros,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,St. Louis Cardinals,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Arizona Diamondbacks,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Cleveland Indians,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,San Francisco Giants,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Atlanta Braves,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Chicago Cubs,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Los Angeles Dodgers,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Philadelphia Phillies,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Minnesota Twins,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Chicago White Sox,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Boston Red Sox,82,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,New York Mets,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Toronto Blue Jays,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,San Diego Padres,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Florida Marlins,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Anaheim Angels,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Colorado Rockies,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Texas Rangers,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Milwaukee Brewers,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Montreal Expos,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Cincinnati Reds,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Detroit Tigers,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Kansas City Royals,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Baltimore Orioles,63,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,NL,Pittsburgh Pirates,62,100,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2001,AL,Tampa Bay Devil Rays,62,100,,,https://www.tcdb.com/ViewTeams.cfm/sid/1486/2001-Topps
2002,AL,New York Yankees,103,58,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Oakland Athletics,103,59,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Atlanta Braves,101,59,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Anaheim Angels,99,63,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Arizona Diamondbacks,98,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,St. Louis Cardinals,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,San Francisco Giants,95,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Minnesota Twins,94,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Boston Red Sox,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Seattle Mariners,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Los Angeles Dodgers,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Houston Astros,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Montreal Expos,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Chicago White Sox,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Philadelphia Phillies,80,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Florida Marlins,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Cincinnati Reds,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Toronto Blue Jays,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,New York Mets,75,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Cleveland Indians,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Colorado Rockies,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Pittsburgh Pirates,72,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Texas Rangers,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Baltimore Orioles,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Chicago Cubs,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,San Diego Padres,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Kansas City Royals,62,100,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,NL,Milwaukee Brewers,56,106,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Detroit Tigers,55,106,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2002,AL,Tampa Bay Devil Rays,55,106,,,https://www.tcdb.com/ViewTeams.cfm/sid/1562/2002-Topps
2003,NL,Atlanta Braves,101,61,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,New York Yankees,101,61,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,San Francisco Giants,100,61,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Oakland Athletics,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Boston Red Sox,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Seattle Mariners,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Florida Marlins,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Minnesota Twins,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Chicago Cubs,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Houston Astros,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Chicago White Sox,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Philadelphia Phillies,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Toronto Blue Jays,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Los Angeles Dodgers,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,St. Louis Cardinals,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Arizona Diamondbacks,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Kansas City Royals,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Montreal Expos,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Anaheim Angels,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Pittsburgh Pirates,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Colorado Rockies,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Baltimore Orioles,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Texas Rangers,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Cincinnati Reds,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Cleveland Indians,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,Milwaukee Brewers,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,New York Mets,66,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,NL,San Diego Padres,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Tampa Bay Devil Rays,63,99,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2003,AL,Detroit Tigers,43,119,,,https://www.tcdb.com/ViewTeams.cfm/sid/1642/2003-Topps
2004,NL,St. Louis Cardinals,105,57,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,New York Yankees,101,61,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Boston Red Sox,98,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Atlanta Braves,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Los Angeles Dodgers,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Anaheim Angels,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Houston Astros,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Minnesota Twins,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Oakland Athletics,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,San Francisco Giants,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Chicago Cubs,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Texas Rangers,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,San Diego Padres,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Philadelphia Phillies,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Chicago White Sox,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Florida Marlins,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Cleveland Indians,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Baltimore Orioles,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Cincinnati Reds,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Detroit Tigers,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Pittsburgh Pirates,72,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,New York Mets,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Tampa Bay Devil Rays,70,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Colorado Rockies,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Milwaukee Brewers,67,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Montreal Expos,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
