name,group,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Roberto Clemente,bbwaa_01,1957,76,144.5,,,144.5,/ViewCard.cfm/sid/38/cid/7077/1957-Topps-76-Bob-Clemente,/Images/Cards/Baseball/38/38-76Fr.jpg,/Images/Cards/Baseball/38/38-76Bk.jpg
Larry Doby,vet,1957,85,10.75,,,10.75,/ViewCard.cfm/sid/38/cid/7086/1957-Topps-85-Larry-Doby,/Images/Cards/Baseball/38/38-85Fr.jpg,/Images/Cards/Baseball/38/38-85Bk.jpg
Warren Spahn,bbwaa_01,1957,90,15.5,,,15.5,/ViewCard.cfm/sid/38/cid/7091/1957-Topps-90-Warren-Spahn,/Images/Cards/Baseball/38/38-90Fr.jpg,/Images/Cards/Baseball/38/38-90Bk.jpg
Mickey Mantle,bbwaa_01,1957,95,836,,,836,/ViewCard.cfm/sid/38/cid/7096/1957-Topps-95-Mickey-Mantle,/Images/Cards/Baseball/38/38-7096RepFr.jpg,/Images/Cards/Baseball/38/38-7096RepBk.jpg
Bob Lemon,bbwaa_12,1957,120,10,,,10,/ViewCard.cfm/sid/38/cid/7121/1957-Topps-120-Bob-Lemon,/Images/Cards/Baseball/38/38-120Fr.jpg,/Images/Cards/Baseball/38/38-120Bk.jpg
Al Kaline,bbwaa_01,1957,125,54,,,54,/ViewCard.cfm/sid/38/cid/7126/1957-Topps-125-Al-Kaline,/Images/Cards/Baseball/38/38-125Fr.jpg,/Images/Cards/Baseball/38/38-125Bk.jpg
Red Schoendienst,vet,1957,154,9.5,,,9.5,/ViewCard.cfm/sid/38/cid/7155/1957-Topps-154-Red-Schoendienst,/Images/Cards/Baseball/38/38-154Fr.jpg,/Images/Cards/Baseball/38/38-154Bk.jpg
Duke Snider,bbwaa_11,1957,170,72,,,72,/ViewCard.cfm/sid/38/cid/7171/1957-Topps-170-Duke-Snider,/Images/Cards/Baseball/38/38-170Fr.jpg,/Images/Cards/Baseball/38/38-170Bk.jpg
Hoyt Wilhelm,bbwaa_08,1957,203,14,,,14,/ViewCard.cfm/sid/38/cid/7205/1957-Topps-203-Hoyt-Wilhelm,/Images/Cards/Baseball/38/38-203Fr.jpg,/Images/Cards/Baseball/38/38-203Bk.jpg
Roy Campanella,bbwaa_05,1957,210,76,,,76,/ViewCard.cfm/sid/38/cid/7212/1957-Topps-210-Roy-Campanella,/Images/Cards/Baseball/38/38-210Fr.jpg,/Images/Cards/Baseball/38/38-210Bk.jpg
Enos Slaughter,vet,1957,215,8,,,8,/ViewCard.cfm/sid/38/cid/7217/1957-Topps-215-Enos-Slaughter,/Images/Cards/Baseball/38/38-215Fr.jpg,/Images/Cards/Baseball/38/38-215Bk.jpg
George Kell,vet,1957,230,7,,,7,/ViewCard.cfm/sid/38/cid/7232/1957-Topps-230-George-Kell,/Images/Cards/Baseball/38/38-230Fr.jpg,/Images/Cards/Baseball/38/38-230Bk.jpg
Eddie Mathews,bbwaa_05,1957,250,25,,,25,/ViewCard.cfm/sid/38/cid/7252/1957-Topps-250-Ed-Mathews,/Images/Cards/Baseball/38/38-250Fr.jpg,/Images/Cards/Baseball/38/38-250Bk.jpg
Sandy Koufax,bbwaa_01,1957,302,85,,,85,/ViewCard.cfm/sid/38/cid/7304/1957-Topps-302-Sandy-Koufax,/Images/Cards/Baseball/38/38-302Fr.jpg,/Images/Cards/Baseball/38/38-302Bk.jpg
Brooks Robinson,bbwaa_01,1957,328,130,,,130,/ViewCard.cfm/sid/38/cid/7330/1957-Topps-328-Brooks-Robinson,/Images/Cards/Baseball/38/38-328Fr.jpg,/Images/Cards/Baseball/38/38-328Bk.jpg
Jim Bunning,vet,1957,338,90,,,90,/ViewCard.cfm/sid/38/cid/7340/1957-Topps-338-Jim-Bunning,/Images/Cards/Baseball/38/38-338Fr.jpg,/Images/Cards/Baseball/38/38-338Bk.jpg
Ted Williams,bbwaa_01,1958,1,177.04,,,177.04,/ViewCard.cfm/sid/40/cid/27001/1958-Topps-1-Ted-Williams,/Images/Cards/Baseball/40/40-1Fr.jpg,/Images/Cards/Baseball/40/40-1Bk.jpg
Bob Lemon,bbwaa_12,1958,2,5,,,5,/ViewCard.cfm/sid/40/cid/27002/1958-Topps-2-Bob-Lemon,/Images/Cards/Baseball/40/40-2aFr.jpg,/Images/Cards/Baseball/40/40-2aBk.jpg
Willie Mays,bbwaa_01,1958,5,93.21,1,gmg_58_mays,0,/ViewCard.cfm/sid/40/cid/27006/1958-Topps-5-Willie-Mays,/Images/Cards/Baseball/40/40-5Fr.jpg,/Images/Cards/Baseball/40/40-5Bk.jpg
Don Drysdale,bbwaa_10,1958,25,35,,,35,/ViewCard.cfm/sid/40/cid/27033/1958-Topps-25-Don-Drysdale,/Images/Cards/Baseball/40/40-25Fr.jpg,/Images/Cards/Baseball/40/40-25Bk.jpg
Hank Aaron,bbwaa_01,1958,30,137.5,,,137.5,/ViewCard.cfm/sid/40/cid/27038/1958-Topps-30-Hank-Aaron,/Images/Cards/Baseball/40/40-30aFr.jpg,/Images/Cards/Baseball/40/40-30aBk.jpg
George Kell,vet,1958,40,7.5,,,7.5,/ViewCard.cfm/sid/40/cid/27052/1958-Topps-40-George-Kell,/Images/Cards/Baseball/40/40-40Fr.jpg,/Images/Cards/Baseball/40/40-40Bk.jpg
Roberto Clemente,bbwaa_01,1958,52,119.95,,,119.95,/ViewCard.cfm/sid/40/cid/27066/1958-Topps-52-Bob-Clemente,/Images/Cards/Baseball/40/40-52aFr.jpg,/Images/Cards/Baseball/40/40-52aBk.jpg
Al Kaline,bbwaa_01,1958,70,28.6,,,28.6,/ViewCard.cfm/sid/40/cid/27091/1958-Topps-70-Al-Kaline,/Images/Cards/Baseball/40/40-70aFr.jpg,/Images/Cards/Baseball/40/40-70aBk.jpg
Luis Aparicio,bbwaa_06,1958,85,6,,,6,/ViewCard.cfm/sid/40/cid/27112/1958-Topps-85-Luis-Aparicio,/Images/Cards/Baseball/40/40-85aFr.jpg,/Images/Cards/Baseball/40/40-85aBk.jpg
Duke Snider,bbwaa_11,1958,88,39.5,,,39.5,/ViewCard.cfm/sid/40/cid/27116/1958-Topps-88-Duke-Snider,/Images/Cards/Baseball/40/40-88Fr.jpg,/Images/Cards/Baseball/40/40-88Bk.jpg
Robin Roberts,bbwaa_04,1958,90,9,,,9,/ViewCard.cfm/sid/40/cid/27118/1958-Topps-90-Robin-Roberts,/Images/Cards/Baseball/40/40-90Fr.jpg,/Images/Cards/Baseball/40/40-90Bk.jpg
Early Wynn,bbwaa_04,1958,100,5.59,,,5.59,/ViewCard.cfm/sid/40/cid/27131/1958-Topps-100-Early-Wynn,/Images/Cards/Baseball/40/40-100aFr.jpg,/Images/Cards/Baseball/40/40-100aBk.jpg
Jim Bunning,vet,1958,115,4,,,4,/ViewCard.cfm/sid/40/cid/27149/1958-Topps-115-Jim-Bunning,/Images/Cards/Baseball/40/40-115Fr.jpg,/Images/Cards/Baseball/40/40-115Bk.jpg
Enos Slaughter,vet,1958,142,12,,,12,/ViewCard.cfm/sid/40/cid/27176/1958-Topps-142-Enos-Slaughter,/Images/Cards/Baseball/40/40-142Fr.jpg,/Images/Cards/Baseball/40/40-142Bk.jpg
Mickey Mantle,bbwaa_01,1958,150,315,,,315,/ViewCard.cfm/sid/40/cid/27183/1958-Topps-150-Mickey-Mantle,/Images/Cards/Baseball/40/40-27183RepFr.jpg,/Images/Cards/Baseball/40/40-27183RepBk.jpg
Sandy Koufax,bbwaa_01,1958,187,35,,,35,/ViewCard.cfm/sid/40/cid/27220/1958-Topps-187-Sandy-Koufax,/Images/Cards/Baseball/40/40-187Fr.jpg,/Images/Cards/Baseball/40/40-187Bk.jpg
Red Schoendienst,vet,1958,190,8.25,,,8.25,/ViewCard.cfm/sid/40/cid/27223/1958-Topps-190-Red-Schoendienst,/Images/Cards/Baseball/40/40-190Fr.jpg,/Images/Cards/Baseball/40/40-190Bk.jpg
Richie Ashburn,vet,1958,230,9,,,9,/ViewCard.cfm/sid/40/cid/27263/1958-Topps-230-Richie-Ashburn,/Images/Cards/Baseball/40/40-230Fr.jpg,/Images/Cards/Baseball/40/40-230Bk.jpg
Bill Mazeroski,vet,1958,238,10,,,10,/ViewCard.cfm/sid/40/cid/27271/1958-Topps-238-Bill-Mazeroski,/Images/Cards/Baseball/40/40-238Fr.jpg,/Images/Cards/Baseball/40/40-238Bk.jpg
Warren Spahn,bbwaa_01,1958,270,18,,,18,/ViewCard.cfm/sid/40/cid/27303/1958-Topps-270-Warren-Spahn,/Images/Cards/Baseball/40/40-270Fr.jpg,/Images/Cards/Baseball/40/40-270Bk.jpg
Frank Robinson,bbwaa_01,1958,285,25,,,25,/ViewCard.cfm/sid/40/cid/27318/1958-Topps-285-Frank-Robinson,/Images/Cards/Baseball/40/40-285Fr.jpg,/Images/Cards/Baseball/40/40-285Bk.jpg
Harmon Killebrew,bbwaa_04,1958,288,30,,,30,/ViewCard.cfm/sid/40/cid/27321/1958-Topps-288-Harmon-Killebrew,/Images/Cards/Baseball/40/40-288Fr.jpg,/Images/Cards/Baseball/40/40-288Bk.jpg
Brooks Robinson,bbwaa_01,1958,307,28,,,28,/ViewCard.cfm/sid/40/cid/27340/1958-Topps-307-Brooks-Robinson,/Images/Cards/Baseball/40/40-307Fr.jpg,/Images/Cards/Baseball/40/40-307Bk.jpg
Ernie Banks,bbwaa_01,1958,310,61,,,61,/ViewCard.cfm/sid/40/cid/27343/1958-Topps-310-Ernie-Banks,/Images/Cards/Baseball/40/40-310Fr.jpg,/Images/Cards/Baseball/40/40-310Bk.jpg
Whitey Ford,bbwaa_02,1958,320,34,,,34,/ViewCard.cfm/sid/40/cid/27353/1958-Topps-320-Whitey-Ford,/Images/Cards/Baseball/40/40-320Fr.jpg,/Images/Cards/Baseball/40/40-320Bk.jpg
Hoyt Wilhelm,bbwaa_08,1958,324,7,,,7,/ViewCard.cfm/sid/40/cid/27357/1958-Topps-324-Hoyt-Wilhelm,/Images/Cards/Baseball/40/40-324Fr.jpg,/Images/Cards/Baseball/40/40-324Bk.jpg
Orlando Cepeda,vet,1958,343,25,,,25,/ViewCard.cfm/sid/40/cid/27376/1958-Topps-343-Orlando-Cepeda,/Images/Cards/Baseball/40/40-343Fr.jpg,/Images/Cards/Baseball/40/40-343Bk.jpg
Yogi Berra,bbwaa_02,1958,370,70,,,70,/ViewCard.cfm/sid/40/cid/27403/1958-Topps-370-Yogi-Berra,/Images/Cards/Baseball/40/40-370Fr.jpg,/Images/Cards/Baseball/40/40-370Bk.jpg
Pee Wee Reese,vet,1958,375,22.5,,,22.5,/ViewCard.cfm/sid/40/cid/27408/1958-Topps-375-Pee-Wee-Reese,/Images/Cards/Baseball/40/40-375Fr.jpg,/Images/Cards/Baseball/40/40-375Bk.jpg
Nellie Fox,vet,1958,400,16.95,,,16.95,/ViewCard.cfm/sid/40/cid/27435/1958-Topps-400-Nellie-Fox,/Images/Cards/Baseball/40/40-400Fr.jpg,/Images/Cards/Baseball/40/40-400Bk.jpg
Larry Doby,vet,1958,424,7,,,7,/ViewCard.cfm/sid/40/cid/27460/1958-Topps-424-Larry-Doby,/Images/Cards/Baseball/40/40-424Fr.jpg,/Images/Cards/Baseball/40/40-424Bk.jpg
Eddie Mathews,bbwaa_05,1958,440,40,,,40,/ViewCard.cfm/sid/40/cid/27478/1958-Topps-440-Ed-Mathews,/Images/Cards/Baseball/40/40-440Fr.jpg,/Images/Cards/Baseball/40/40-440Bk.jpg
Mickey Mantle,bbwaa_01,1959,10,334.99,,,334.99,/ViewCard.cfm/sid/43/cid/7965/1959-Topps-10-Mickey-Mantle,/Images/Cards/Baseball/43/43-7965RepFr.jpg,/Images/Cards/Baseball/43/43-7965RepBk.jpg
Duke Snider,bbwaa_11,1959,20,12.5,,,12.5,/ViewCard.cfm/sid/43/cid/7975/1959-Topps-20-Duke-Snider,/Images/Cards/Baseball/43/43-20Fr.jpg,/Images/Cards/Baseball/43/43-20Bk.jpg
Nellie Fox,vet,1959,30,10.8,,,10.8,/ViewCard.cfm/sid/43/cid/7985/1959-Topps-30-Nellie-Fox,/Images/Cards/Baseball/43/43-30Fr.jpg,/Images/Cards/Baseball/43/43-30Bk.jpg
Warren Spahn,bbwaa_01,1959,40,24.5,,,24.5,/ViewCard.cfm/sid/43/cid/7997/1959-Topps-40-Warren-Spahn,/Images/Cards/Baseball/43/43-40cFr.jpg,/Images/Cards/Baseball/43/43-40cBk.jpg
Willie Mays,bbwaa_01,1959,50,120,,,120,/ViewCard.cfm/sid/43/cid/8007/1959-Topps-50-Willie-Mays,/Images/Cards/Baseball/43/43-50Fr.jpg,/Images/Cards/Baseball/43/43-50Bk.jpg
Jim Bunning,vet,1959,149,6,,,6,/ViewCard.cfm/sid/43/cid/8106/1959-Topps-149-Jim-Bunning,/Images/Cards/Baseball/43/43-149Fr.jpg,/Images/Cards/Baseball/43/43-149Bk.jpg
Stan Musial,bbwaa_01,1959,150,32,,,32,/ViewCard.cfm/sid/43/cid/8107/1959-Topps-150-Stan-Musial,/Images/Cards/Baseball/43/43-150Fr.jpg,/Images/Cards/Baseball/43/43-150Bk.jpg
Enos Slaughter,vet,1959,155,4,,,4,/ViewCard.cfm/sid/43/cid/8112/1959-Topps-155-Enos-Slaughter,/Images/Cards/Baseball/43/43-155Fr.jpg,/Images/Cards/Baseball/43/43-155Bk.jpg
Sandy Koufax,bbwaa_01,1959,163,42.12,,,42.12,/ViewCard.cfm/sid/43/cid/8120/1959-Topps-163-Sandy-Koufax,/Images/Cards/Baseball/43/43-163Fr.jpg,/Images/Cards/Baseball/43/43-163Bk.jpg
Yogi Berra,bbwaa_02,1959,180,25,,,25,/ViewCard.cfm/sid/43/cid/8137/1959-Topps-180-Yogi-Berra,/Images/Cards/Baseball/43/43-180Fr.jpg,/Images/Cards/Baseball/43/43-180Bk.jpg
Early Wynn,bbwaa_04,1959,260,4,,,4,/ViewCard.cfm/sid/43/cid/8217/1959-Topps-260-Early-Wynn,/Images/Cards/Baseball/43/43-260Fr.jpg,/Images/Cards/Baseball/43/43-260Bk.jpg
Richie Ashburn,vet,1959,300,15,,,15,/ViewCard.cfm/sid/43/cid/8257/1959-Topps-300-Richie-Ashburn,/Images/Cards/Baseball/43/43-300Fr.jpg,/Images/Cards/Baseball/43/43-300Bk.jpg
Luis Aparicio,bbwaa_06,1959,310,6.38,,,6.38,/ViewCard.cfm/sid/43/cid/8267/1959-Topps-310-Luis-Aparicio,/Images/Cards/Baseball/43/43-310Fr.jpg,/Images/Cards/Baseball/43/43-310Bk.jpg
Hoyt Wilhelm,bbwaa_08,1959,349,2.99,,,2.99,/ViewCard.cfm/sid/43/cid/8310/1959-Topps-349-Hoyt-Wilhelm,/Images/Cards/Baseball/43/43-349Fr.jpg,/Images/Cards/Baseball/43/43-349Bk.jpg
Ernie Banks,bbwaa_01,1959,350,25,,,25,/ViewCard.cfm/sid/43/cid/8311/1959-Topps-350-Ernie-Banks,/Images/Cards/Baseball/43/43-350Fr.jpg,/Images/Cards/Baseball/43/43-350Bk.jpg
Robin Roberts,bbwaa_04,1959,352,8,,,8,/ViewCard.cfm/sid/43/cid/8313/1959-Topps-352-Robin-Roberts,/Images/Cards/Baseball/43/43-352Fr.jpg,/Images/Cards/Baseball/43/43-352Bk.jpg
Al Kaline,bbwaa_01,1959,360,32,,,32,/ViewCard.cfm/sid/43/cid/8321/1959-Topps-360-Al-Kaline,/Images/Cards/Baseball/43/43-360Fr.jpg,/Images/Cards/Baseball/43/43-360Bk.jpg
Hank Aaron,bbwaa_01,1959,380,147.5,,,147.5,/ViewCard.cfm/sid/43/cid/8342/1959-Topps-380-Hank-Aaron,/Images/Cards/Baseball/43/43-380Fr.jpg,/Images/Cards/Baseball/43/43-380Bk.jpg
Don Drysdale,bbwaa_10,1959,387,22.6,,,22.6,/ViewCard.cfm/sid/43/cid/8349/1959-Topps-387-Don-Drysdale,/Images/Cards/Baseball/43/43-387Fr.jpg,/Images/Cards/Baseball/43/43-387Bk.jpg
Orlando Cepeda,vet,1959,390,10,,,10,/ViewCard.cfm/sid/43/cid/8352/1959-Topps-390-Orlando-Cepeda,/Images/Cards/Baseball/43/43-390Fr.jpg,/Images/Cards/Baseball/43/43-390Bk.jpg
Bill Mazeroski,vet,1959,415,3,,,3,/ViewCard.cfm/sid/43/cid/8377/1959-Topps-415-Bill-Mazeroski,/Images/Cards/Baseball/43/43-415Fr.jpg,/Images/Cards/Baseball/43/43-415Bk.jpg
Whitey Ford,bbwaa_02,1959,430,36,,,36,/ViewCard.cfm/sid/43/cid/8394/1959-Topps-430-Whitey-Ford,/Images/Cards/Baseball/43/43-430Fr.jpg,/Images/Cards/Baseball/43/43-430Bk.jpg
Frank Robinson,bbwaa_01,1959,435,21.5,,,21.5,/ViewCard.cfm/sid/43/cid/8399/1959-Topps-435-Frank-Robinson,/Images/Cards/Baseball/43/43-435Fr.jpg,/Images/Cards/Baseball/43/43-435Bk.jpg
Brooks Robinson,bbwaa_01,1959,439,17.5,,,17.5,/ViewCard.cfm/sid/43/cid/8403/1959-Topps-439-Brooks-Robinson,/Images/Cards/Baseball/43/43-439Fr.jpg,/Images/Cards/Baseball/43/43-439Bk.jpg
Eddie Mathews,bbwaa_05,1959,450,18,,,18,/ViewCard.cfm/sid/43/cid/8414/1959-Topps-450-Ed-Mathews,/Images/Cards/Baseball/43/43-450Fr.jpg,/Images/Cards/Baseball/43/43-450Bk.jpg
Larry Doby,vet,1959,455,5,,,5,/ViewCard.cfm/sid/43/cid/8419/1959-Topps-455-Larry-Doby,/Images/Cards/Baseball/43/43-8419RepFr.jpg,/Images/Cards/Baseball/43/43-8419RepBk.jpg
Roberto Clemente,bbwaa_01,1959,478,126,,,126,/ViewCard.cfm/sid/43/cid/8442/1959-Topps-478-Bob-Clemente,/Images/Cards/Baseball/43/43-478Fr.jpg,/Images/Cards/Baseball/43/43-478Bk.jpg
Red Schoendienst,vet,1959,480,4.5,,,4.5,/ViewCard.cfm/sid/43/cid/8444/1959-Topps-480-Red-Schoendienst,/Images/Cards/Baseball/43/43-480Fr.jpg,/Images/Cards/Baseball/43/43-480Bk.jpg
Bob Gibson,bbwaa_01,1959,514,147.75,,,147.75,/ViewCard.cfm/sid/43/cid/8478/1959-Topps-514-Bob-Gibson,/Images/Cards/Baseball/43/43-514Fr.jpg,/Images/Cards/Baseball/43/43-514Bk.jpg
Harmon Killebrew,bbwaa_04,1959,515,16,,,16,/ViewCard.cfm/sid/43/cid/8479/1959-Topps-515-Harmon-Killebrew,/Images/Cards/Baseball/43/43-515Fr.jpg,/Images/Cards/Baseball/43/43-515Bk.jpg
Early Wynn,bbwaa_04,1960,1,7,,,7,/ViewCard.cfm/sid/47/cid/27601/1960-Topps-1-Early-Wynn,/Images/Cards/Baseball/47/47-1Fr.jpg,/Images/Cards/Baseball/47/47-1Bk.jpg
Ernie Banks,bbwaa_01,1960,10,30,1,gmg_60_e_banks,0,/ViewCard.cfm/sid/47/cid/27610/1960-Topps-10-Ernie-Banks,/Images/Cards/Baseball/47/47-10Fr.jpg,/Images/Cards/Baseball/47/47-10Bk.jpg
Brooks Robinson,bbwaa_01,1960,28,24.5,,,24.5,/ViewCard.cfm/sid/47/cid/27628/1960-Topps-28-Brooks-Robinson,/Images/Cards/Baseball/47/47-28Fr.jpg,/Images/Cards/Baseball/47/47-28Bk.jpg
Whitey Ford,bbwaa_02,1960,35,20,,,20,/ViewCard.cfm/sid/47/cid/27635/1960-Topps-35-Whitey-Ford,/Images/Cards/Baseball/47/47-35Fr.jpg,/Images/Cards/Baseball/47/47-35Bk.jpg
Al Kaline,bbwaa_01,1960,50,20,,,20,/ViewCard.cfm/sid/47/cid/27650/1960-Topps-50-Al-Kaline,/Images/Cards/Baseball/47/47-50Fr.jpg,/Images/Cards/Baseball/47/47-50Bk.jpg
Bill Mazeroski,vet,1960,55,6,,,6,/ViewCard.cfm/sid/47/cid/27655/1960-Topps-55-Bill-Mazeroski,/Images/Cards/Baseball/47/47-55Fr.jpg,/Images/Cards/Baseball/47/47-55Bk.jpg
Bob Gibson,bbwaa_01,1960,73,24.5,1,gmg_60_b_gibson,0,/ViewCard.cfm/sid/47/cid/27673/1960-Topps-73-Bob-Gibson,/Images/Cards/Baseball/47/47-73Fr.jpg,/Images/Cards/Baseball/47/47-73Bk.jpg
Nellie Fox,vet,1960,100,4.5,,,4.5,/ViewCard.cfm/sid/47/cid/27700/1960-Topps-100-Nellie-Fox,/Images/Cards/Baseball/47/47-100Fr.jpg,/Images/Cards/Baseball/47/47-100Bk.jpg
Carl Yastrzemski,bbwaa_01,1960,148,75,,,75,/ViewCard.cfm/sid/47/cid/27748/1960-Topps-148-Carl-Yastrzemski,/Images/Cards/Baseball/47/47-148Fr.jpg,/Images/Cards/Baseball/47/47-148Bk.jpg
Willie Mays,bbwaa_01,1960,200,90.96,,,90.96,/ViewCard.cfm/sid/47/cid/27800/1960-Topps-200-Willie-Mays,/Images/Cards/Baseball/47/47-200Fr.jpg,/Images/Cards/Baseball/47/47-200Bk.jpg
Harmon Killebrew,bbwaa_04,1960,210,21,,,21,/ViewCard.cfm/sid/47/cid/27810/1960-Topps-210-Harmon-Killebrew,/Images/Cards/Baseball/47/47-210Fr.jpg,/Images/Cards/Baseball/47/47-210Bk.jpg
Luis Aparicio,bbwaa_06,1960,240,6,,,6,/ViewCard.cfm/sid/47/cid/27840/1960-Topps-240-Luis-Aparicio,/Images/Cards/Baseball/47/47-240Fr.jpg,/Images/Cards/Baseball/47/47-240Bk.jpg
Stan Musial,bbwaa_01,1960,250,40,,,40,/ViewCard.cfm/sid/47/cid/27850/1960-Topps-250-Stan-Musial,/Images/Cards/Baseball/47/47-250Fr.jpg,/Images/Cards/Baseball/47/47-250Bk.jpg
Robin Roberts,bbwaa_04,1960,264,6,,,6,/ViewCard.cfm/sid/47/cid/27864/1960-Topps-264-Robin-Roberts,/Images/Cards/Baseball/47/47-264Fr.jpg,/Images/Cards/Baseball/47/47-264Bk.jpg
Hank Aaron,bbwaa_01,1960,300,103,,,103,/ViewCard.cfm/sid/47/cid/27900/1960-Topps-300-Hank-Aaron,/Images/Cards/Baseball/47/47-300Fr.jpg,/Images/Cards/Baseball/47/47-300Bk.jpg
Richie Ashburn,vet,1960,305,8,,,8,/ViewCard.cfm/sid/47/cid/27905/1960-Topps-305-Richie-Ashburn,/Images/Cards/Baseball/47/47-305Fr.jpg,/Images/Cards/Baseball/47/47-305Bk.jpg
Willie McCovey,bbwaa_01,1960,316,73.43,,,73.43,/ViewCard.cfm/sid/47/cid/27916/1960-Topps-316-Willie-McCovey,/Images/Cards/Baseball/47/47-316Fr.jpg,/Images/Cards/Baseball/47/47-316Bk.jpg
Roberto Clemente,bbwaa_01,1960,326,147.5,1,gmg_60_r_clemente,0,/ViewCard.cfm/sid/47/cid/27926/1960-Topps-326-Bob-Clemente,/Images/Cards/Baseball/47/47-326Fr.jpg,/Images/Cards/Baseball/47/47-326Bk.jpg
Red Schoendienst,vet,1960,335,4.37,,,4.37,/ViewCard.cfm/sid/47/cid/27935/1960-Topps-335-Red-Schoendienst,/Images/Cards/Baseball/47/47-335Fr.jpg,/Images/Cards/Baseball/47/47-335Bk.jpg
Sandy Koufax,bbwaa_01,1960,343,60,,,60,/ViewCard.cfm/sid/47/cid/27943/1960-Topps-343-Sandy-Koufax,/Images/Cards/Baseball/47/47-343Fr.jpg,/Images/Cards/Baseball/47/47-343Bk.jpg
Mickey Mantle,bbwaa_01,1960,350,350,,,350,/ViewCard.cfm/sid/47/cid/27950/1960-Topps-350-Mickey-Mantle,/Images/Cards/Baseball/47/47-27950RepFr.jpg,/Images/Cards/Baseball/47/47-27950RepBk.jpg
Hoyt Wilhelm,bbwaa_08,1960,395,6,,,6,/ViewCard.cfm/sid/47/cid/27995/1960-Topps-395-Hoyt-Wilhelm,/Images/Cards/Baseball/47/47-395Fr.jpg,/Images/Cards/Baseball/47/47-395Bk.jpg
Eddie Mathews,bbwaa_05,1960,420,18,,,18,/ViewCard.cfm/sid/47/cid/28020/1960-Topps-420-Ed-Mathews,/Images/Cards/Baseball/47/47-420Fr.jpg,/Images/Cards/Baseball/47/47-420Bk.jpg
Warren Spahn,bbwaa_01,1960,445,10.68,,,10.68,/ViewCard.cfm/sid/47/cid/28045/1960-Topps-445-Warren-Spahn,/Images/Cards/Baseball/47/47-445Fr.jpg,/Images/Cards/Baseball/47/47-445Bk.jpg
Orlando Cepeda,vet,1960,450,10,,,10,/ViewCard.cfm/sid/47/cid/28050/1960-Topps-450-Orlando-Cepeda,/Images/Cards/Baseball/47/47-450Fr.jpg,/Images/Cards/Baseball/47/47-450Bk.jpg
Don Drysdale,bbwaa_10,1960,475,15,,,15,/ViewCard.cfm/sid/47/cid/28075/1960-Topps-475-Don-Drysdale,/Images/Cards/Baseball/47/47-475Fr.jpg,/Images/Cards/Baseball/47/47-475Bk.jpg
Yogi Berra,bbwaa_02,1960,480,40,,,40,/ViewCard.cfm/sid/47/cid/28080/1960-Topps-480-Yogi-Berra,/Images/Cards/Baseball/47/47-480Fr.jpg,/Images/Cards/Baseball/47/47-480Bk.jpg
Frank Robinson,bbwaa_01,1960,490,26,1,gmg_60_f_robinson,0,/ViewCard.cfm/sid/47/cid/28090/1960-Topps-490-Frank-Robinson,/Images/Cards/Baseball/47/47-490Fr.jpg,/Images/Cards/Baseball/47/47-490Bk.jpg
Duke Snider,bbwaa_11,1960,493,20,,,20,/ViewCard.cfm/sid/47/cid/28093/1960-Topps-493-Duke-Snider,/Images/Cards/Baseball/47/47-493Fr.jpg,/Images/Cards/Baseball/47/47-493Bk.jpg
Jim Bunning,vet,1960,502,16,,,16,/ViewCard.cfm/sid/47/cid/28102/1960-Topps-502-Jim-Bunning,/Images/Cards/Baseball/47/47-502Fr.jpg,/Images/Cards/Baseball/47/47-502Bk.jpg
Eddie Mathews,bbwaa_05,1960,558,22,,,22,/ViewCard.cfm/sid/47/cid/28158/1960-Topps-558-Eddie-Mathews,/Images/Cards/Baseball/47/47-558Fr.jpg,/Images/Cards/Baseball/47/47-558Bk.jpg
Brooks Robinson,bbwaa_01,1961,10,10.25,,,10.25,/ViewCard.cfm/sid/51/cid/9116/1961-Topps-10-Brooks-Robinson,/Images/Cards/Baseball/51/51-10Fr.jpg,/Images/Cards/Baseball/51/51-10Bk.jpg
Robin Roberts,bbwaa_04,1961,20,2.5,,,2.5,/ViewCard.cfm/sid/51/cid/9126/1961-Topps-20-Robin-Roberts,/Images/Cards/Baseball/51/51-20Fr.jpg,/Images/Cards/Baseball/51/51-20Bk.jpg
Nellie Fox,vet,1961,30,5,,,5,/ViewCard.cfm/sid/51/cid/9136/1961-Topps-30-Nellie-Fox,/Images/Cards/Baseball/51/51-30Fr.jpg,/Images/Cards/Baseball/51/51-30Bk.jpg
Ron Santo,vet,1961,35,12,,,12,/ViewCard.cfm/sid/51/cid/9141/1961-Topps-35-Ron-Santo,/Images/Cards/Baseball/51/51-35Fr.jpg,/Images/Cards/Baseball/51/51-35Bk.jpg
Harmon Killebrew,bbwaa_04,1961,80,9.9,,,9.9,/ViewCard.cfm/sid/51/cid/9186/1961-Topps-80-Harmon-Killebrew,/Images/Cards/Baseball/51/51-80Fr.jpg,/Images/Cards/Baseball/51/51-80Bk.jpg
Richie Ashburn,vet,1961,88,6,,,6,/ViewCard.cfm/sid/51/cid/9194/1961-Topps-88-Richie-Ashburn,/Images/Cards/Baseball/51/51-88Fr.jpg,/Images/Cards/Baseball/51/51-88Bk.jpg
Eddie Mathews,bbwaa_05,1961,120,12,,,12,/ViewCard.cfm/sid/51/cid/9228/1961-Topps-120-Ed-Mathews,/Images/Cards/Baseball/51/51-120Fr.jpg,/Images/Cards/Baseball/51/51-120Bk.jpg
